source_dataset,image_id,label,split_purpose,dog_id,origin_class,was_adjudicated,soft_A,soft_N,soft_H,sample_weight,n_class_votes,row_idx
DEBIw,DEBIw_012256,N,cross_dataset_main,,Contentment,False,,,,0.6666666666666666,3.0,21377
DEBIw,DEBIw_012258,OOD_FEAR,cross_dataset_ood,,Fear,False,,,,1.0,1.0,21378
DEBIw,DEBIw_012260,N,cross_dataset_main,,Contentment,False,,,,1.0,3.0,21379
DEBIw,DEBIw_012261,OOD_ANXIETY,cross_dataset_ood,,Anxiety,False,,,,0.6666666666666666,3.0,21380
DEBIw,DEBIw_012262,OOD_ANXIETY,cross_dataset_ood,,Anxiety,False,,,,1.0,1.0,21381
DEBIw,DEBIw_012264,OOD_FEAR,cross_dataset_ood,,Fear,False,,,,0.6666666666666666,3.0,21382
DEBIw,DEBIw_012270,OOD_ANXIETY,cross_dataset_ood,,Anxiety,False,,,,0.5,2.0,21383
DEBIw,DEBIw_012271,A,cross_dataset_main,,Aggression,False,,,,0.6666666666666666,3.0,21384
DEBIw,DEBIw_012272,N,cross_dataset_main,,Contentment,False,,,,0.5,2.0,21385
DEBIw,DEBIw_012273,OOD_FEAR,cross_dataset_ood,,Fear,False,,,,1.0,3.0,21386
DEBIw,DEBIw_012274,N,cross_dataset_main,,Contentment,False,,,,1.0,3.0,21387
DEBIw,DEBIw_012275,N,cross_dataset_main,,Contentment,False,,,,0.6666666666666666,3.0,21388
DEBIw,DEBIw_012277,N,cross_dataset_main,,Contentment,False,,,,0.5,2.0,21389
DEBIw,DEBIw_012280,OOD_FEAR,cross_dataset_ood,,Fear,False,,,,1.0,3.0,21390
DEBIw,DEBIw_012283,OOD_FEAR,cross_dataset_ood,,Fear,False,,,,1.0,2.0,21391
DEBIw,DEBIw_012284,OOD_FEAR,cross_dataset_ood,,Fear,False,,,,1.0,3.0,21392
DEBIw,DEBIw_012287,N,cross_dataset_main,,Contentment,False,,,,1.0,1.0,21393
DEBIw,DEBIw_012289,A,cross_dataset_main,,Aggression,False,,,,0.6666666666666666,3.0,21394
DEBIw,DEBIw_012291,OOD_ANXIETY,cross_dataset_ood,,Anxiety,False,,,,0.6666666666666666,3.0,21395
DEBIw,DEBIw_012294,OOD_FEAR,cross_dataset_ood,,Fear,False,,,,1.0,3.0,21396
DEBIw,DEBIw_012295,N,cross_dataset_main,,Contentment,False,,,,0.6666666666666666,3.0,21397
DEBIw,DEBIw_012296,OOD_FEAR,cross_dataset_ood,,Fear,False,,,,0.5,2.0,21398
DEBIw,DEBIw_012297,OOD_ANXIETY,cross_dataset_ood,,Anxiety,False,,,,0.6666666666666666,3.0,21399
DEBIw,DEBIw_012298,OOD_ANXIETY,cross_dataset_ood,,Anxiety,False,,,,0.3333333333333333,3.0,21400
DEBIw,DEBIw_012300,N,cross_dataset_main,,Contentment,False,,,,1.0,3.0,21401
DEBIw,DEBIw_012303,OOD_FEAR,cross_dataset_ood,,Fear,False,,,,0.5,2.0,21402
DEBIw,DEBIw_012304,N,cross_dataset_main,,Contentment,False,,,,1.0,3.0,21403
DEBIw,DEBIw_012305,A,cross_dataset_main,,Aggression,False,,,,0.6666666666666666,3.0,21404
DEBIw,DEBIw_012307,N,cross_dataset_main,,Contentment,False,,,,0.6666666666666666,3.0,21405
DEBIw,DEBIw_012310,N,cross_dataset_main,,Contentment,False,,,,1.0,3.0,21406
DEBIw,DEBIw_012312,OOD_FEAR,cross_dataset_ood,,Fear,False,,,,1.0,1.0,21407
DEBIw,DEBIw_012314,N,cross_dataset_main,,Contentment,False,,,,1.0,3.0,21408
DEBIw,DEBIw_012315,OOD_ANXIETY,cross_dataset_ood,,Anxiety,False,,,,0.6666666666666666,3.0,21409
DEBIw,DEBIw_012316,OOD_ANXIETY,cross_dataset_ood,,Anxiety,False,,,,1.0,1.0,21410
DEBIw,DEBIw_012319,OOD_ANXIETY,cross_dataset_ood,,Anxiety,False,,,,0.6666666666666666,3.0,21411
DEBIw,DEBIw_012321,A,cross_dataset_main,,Aggression,False,,,,1.0,3.0,21412
DEBIw,DEBIw_012322,OOD_ANXIETY,cross_dataset_ood,,Anxiety,False,,,,0.5,2.0,21413
DEBIw,DEBIw_012323,OOD_FEAR,cross_dataset_ood,,Fear,False,,,,0.6666666666666666,3.0,21414
DEBIw,DEBIw_012324,OOD_FEAR,cross_dataset_ood,,Fear,False,,,,0.5,2.0,21415
DEBIw,DEBIw_012325,OOD_FEAR,cross_dataset_ood,,Fear,False,,,,0.5,2.0,21416
DEBIw,DEBIw_012326,N,cross_dataset_main,,Contentment,False,,,,0.5,2.0,21417
DEBIw,DEBIw_012327,N,cross_dataset_main,,Contentment,False,,,,0.6666666666666666,3.0,21418
DEBIw,DEBIw_012328,N,cross_dataset_main,,Contentment,False,,,,0.5,2.0,21419
DEBIw,DEBIw_012329,OOD_FEAR,cross_dataset_ood,,Fear,False,,,,0.5,2.0,21420
DEBIw,DEBIw_012334,A,cross_dataset_main,,Aggression,False,,,,1.0,3.0,21421
DEBIw,DEBIw_012336,N,cross_dataset_main,,Contentment,False,,,,1.0,3.0,21422
DEBIw,DEBIw_012337,OOD_FEAR,cross_dataset_ood,,Fear,False,,,,0.5,2.0,21423
DEBIw,DEBIw_012338,A,cross_dataset_main,,Aggression,False,,,,1.0,3.0,21424
DEBIw,DEBIw_012341,OOD_ANXIETY,cross_dataset_ood,,Anxiety,False,,,,1.0,1.0,21425
DEBIw,DEBIw_012342,OOD_ANXIETY,cross_dataset_ood,,Anxiety,False,,,,1.0,3.0,21426
DEBIw,DEBIw_012343,N,cross_dataset_main,,Contentment,False,,,,0.5,2.0,21427
DEBIw,DEBIw_012344,A,cross_dataset_main,,Aggression,False,,,,1.0,3.0,21428
DEBIw,DEBIw_012348,N,cross_dataset_main,,Contentment,False,,,,0.3333333333333333,3.0,21429
DEBIw,DEBIw_012351,N,cross_dataset_main,,Contentment,False,,,,0.6666666666666666,3.0,21430
DEBIw,DEBIw_012353,N,cross_dataset_main,,Contentment,False,,,,0.6666666666666666,3.0,21431
DEBIw,DEBIw_012355,OOD_FEAR,cross_dataset_ood,,Fear,False,,,,0.6666666666666666,3.0,21432
DEBIw,DEBIw_012356,OOD_ANXIETY,cross_dataset_ood,,Anxiety,False,,,,0.3333333333333333,3.0,21433
DEBIw,DEBIw_012357,OOD_ANXIETY,cross_dataset_ood,,Anxiety,False,,,,0.6666666666666666,3.0,21434
DEBIw,DEBIw_012359,OOD_ANXIETY,cross_dataset_ood,,Anxiety,False,,,,0.6666666666666666,3.0,21435
DEBIw,DEBIw_012360,N,cross_dataset_main,,Contentment,False,,,,0.3333333333333333,3.0,21436
DEBIw,DEBIw_012362,OOD_FEAR,cross_dataset_ood,,Fear,False,,,,0.5,2.0,21437
DEBIw,DEBIw_012363,OOD_ANXIETY,cross_dataset_ood,,Anxiety,False,,,,0.5,2.0,21438
DEBIw,DEBIw_012364,OOD_ANXIETY,cross_dataset_ood,,Anxiety,False,,,,0.6666666666666666,3.0,21439
DEBIw,DEBIw_012367,OOD_ANXIETY,cross_dataset_ood,,Anxiety,False,,,,0.3333333333333333,3.0,21440
DEBIw,DEBIw_012369,N,cross_dataset_main,,Contentment,False,,,,1.0,2.0,21441
DEBIw,DEBIw_012370,N,cross_dataset_main,,Contentment,False,,,,1.0,2.0,21442
DEBIw,DEBIw_012371,N,cross_dataset_main,,Contentment,False,,,,0.6666666666666666,3.0,21443
DEBIw,DEBIw_012372,OOD_ANXIETY,cross_dataset_ood,,Anxiety,False,,,,0.6666666666666666,3.0,21444
DEBIw,DEBIw_012377,N,cross_dataset_main,,Contentment,False,,,,0.6666666666666666,3.0,21445
DEBIw,DEBIw_012378,OOD_ANXIETY,cross_dataset_ood,,Anxiety,False,,,,1.0,1.0,21446
DEBIw,DEBIw_012379,OOD_FEAR,cross_dataset_ood,,Fear,False,,,,0.5,2.0,21447
DEBIw,DEBIw_012381,N,cross_dataset_main,,Contentment,False,,,,0.6666666666666666,3.0,21448
DEBIw,DEBIw_012382,OOD_FEAR,cross_dataset_ood,,Fear,False,,,,0.5,2.0,21449
DEBIw,DEBIw_012383,N,cross_dataset_main,,Contentment,False,,,,1.0,1.0,21450
DEBIw,DEBIw_012384,OOD_ANXIETY,cross_dataset_ood,,Anxiety,False,,,,0.6666666666666666,3.0,21451
DEBIw,DEBIw_012385,A,cross_dataset_main,,Aggression,False,,,,1.0,3.0,21452
DEBIw,DEBIw_012388,N,cross_dataset_main,,Contentment,False,,,,0.6666666666666666,3.0,21453
DEBIw,DEBIw_012390,OOD_FEAR,cross_dataset_ood,,Fear,False,,,,1.0,2.0,21454
DEBIw,DEBIw_012392,OOD_FEAR,cross_dataset_ood,,Fear,False,,,,0.5,2.0,21455
DEBIw,DEBIw_012393,N,cross_dataset_main,,Contentment,False,,,,1.0,3.0,21456
DEBIw,DEBIw_012395,A,cross_dataset_main,,Aggression,False,,,,1.0,3.0,21457
DEBIw,DEBIw_012396,OOD_FEAR,cross_dataset_ood,,Fear,False,,,,1.0,2.0,21458
DEBIw,DEBIw_012397,N,cross_dataset_main,,Contentment,False,,,,0.5,2.0,21459
DEBIw,DEBIw_012398,N,cross_dataset_main,,Contentment,False,,,,0.5,2.0,21460
DEBIw,DEBIw_012401,N,cross_dataset_main,,Contentment,False,,,,0.3333333333333333,3.0,21461
DEBIw,DEBIw_012402,N,cross_dataset_main,,Contentment,False,,,,0.6666666666666666,3.0,21462
DEBIw,DEBIw_012405,A,cross_dataset_main,,Aggression,False,,,,1.0,2.0,21463
DEBIw,DEBIw_012406,N,cross_dataset_main,,Contentment,False,,,,1.0,3.0,21464
DEBIw,DEBIw_012407,OOD_ANXIETY,cross_dataset_ood,,Anxiety,False,,,,1.0,2.0,21465
DEBIw,DEBIw_012408,N,cross_dataset_main,,Contentment,False,,,,0.6666666666666666,3.0,21466
DEBIw,DEBIw_012410,N,cross_dataset_main,,Contentment,False,,,,0.6666666666666666,3.0,21467
DEBIw,DEBIw_012412,OOD_ANXIETY,cross_dataset_ood,,Anxiety,False,,,,1.0,1.0,21468
DEBIw,DEBIw_012413,A,cross_dataset_main,,Aggression,False,,,,1.0,3.0,21469
DEBIw,DEBIw_012415,N,cross_dataset_main,,Contentment,False,,,,0.6666666666666666,3.0,21470
DEBIw,DEBIw_012418,A,cross_dataset_main,,Aggression,False,,,,1.0,3.0,21471
DEBIw,DEBIw_012419,OOD_FEAR,cross_dataset_ood,,Fear,False,,,,0.6666666666666666,3.0,21472
DEBIw,DEBIw_012420,N,cross_dataset_main,,Contentment,False,,,,0.6666666666666666,3.0,21473
DEBIw,DEBIw_012421,N,cross_dataset_main,,Contentment,False,,,,0.5,2.0,21474
DEBIw,DEBIw_012423,N,cross_dataset_main,,Contentment,False,,,,1.0,3.0,21475
DEBIw,DEBIw_012424,OOD_ANXIETY,cross_dataset_ood,,Anxiety,False,,,,0.6666666666666666,3.0,21476
DEBIw,DEBIw_012427,A,cross_dataset_main,,Aggression,False,,,,0.5,2.0,21477
DEBIw,DEBIw_012428,OOD_ANXIETY,cross_dataset_ood,,Anxiety,False,,,,0.5,2.0,21478
DEBIw,DEBIw_012432,N,cross_dataset_main,,Contentment,False,,,,1.0,2.0,21479
DEBIw,DEBIw_012433,N,cross_dataset_main,,Contentment,False,,,,0.5,2.0,21480
DEBIw,DEBIw_012435,N,cross_dataset_main,,Contentment,False,,,,1.0,3.0,21481
DEBIw,DEBIw_012440,OOD_FEAR,cross_dataset_ood,,Fear,False,,,,0.5,2.0,21482
DEBIw,DEBIw_012443,OOD_FEAR,cross_dataset_ood,,Fear,False,,,,0.6666666666666666,3.0,21483
DEBIw,DEBIw_012445,N,cross_dataset_main,,Contentment,False,,,,0.6666666666666666,3.0,21484
DEBIw,DEBIw_012446,N,cross_dataset_main,,Contentment,False,,,,0.3333333333333333,3.0,21485
DEBIw,DEBIw_012448,A,cross_dataset_main,,Aggression,False,,,,1.0,1.0,21486
DEBIw,DEBIw_012449,OOD_ANXIETY,cross_dataset_ood,,Anxiety,False,,,,1.0,1.0,21487
DEBIw,DEBIw_012450,N,cross_dataset_main,,Contentment,False,,,,1.0,3.0,21488
DEBIw,DEBIw_012451,N,cross_dataset_main,,Contentment,False,,,,0.3333333333333333,3.0,21489
DEBIw,DEBIw_012452,OOD_ANXIETY,cross_dataset_ood,,Anxiety,False,,,,0.6666666666666666,3.0,21490
DEBIw,DEBIw_012453,A,cross_dataset_main,,Aggression,False,,,,1.0,3.0,21491
DEBIw,DEBIw_012454,OOD_ANXIETY,cross_dataset_ood,,Anxiety,False,,,,0.5,2.0,21492
DEBIw,DEBIw_012455,A,cross_dataset_main,,Aggression,False,,,,1.0,3.0,21493
DEBIw,DEBIw_012456,OOD_FEAR,cross_dataset_ood,,Fear,False,,,,1.0,1.0,21494
DEBIw,DEBIw_012457,N,cross_dataset_main,,Contentment,False,,,,0.5,2.0,21495
DEBIw,DEBIw_012458,N,cross_dataset_main,,Contentment,False,,,,0.5,2.0,21496
DEBIw,DEBIw_012461,OOD_ANXIETY,cross_dataset_ood,,Anxiety,False,,,,0.6666666666666666,3.0,21497
DEBIw,DEBIw_012462,OOD_FEAR,cross_dataset_ood,,Fear,False,,,,1.0,1.0,21498
DEBIw,DEBIw_012464,OOD_FEAR,cross_dataset_ood,,Fear,False,,,,0.5,2.0,21499
DEBIw,DEBIw_012468,A,cross_dataset_main,,Aggression,False,,,,1.0,3.0,21500
DEBIw,DEBIw_012470,OOD_ANXIETY,cross_dataset_ood,,Anxiety,False,,,,0.6666666666666666,3.0,21501
DEBIw,DEBIw_012472,N,cross_dataset_main,,Contentment,False,,,,1.0,1.0,21502
DEBIw,DEBIw_012473,N,cross_dataset_main,,Contentment,False,,,,0.6666666666666666,3.0,21503
DEBIw,DEBIw_012475,OOD_ANXIETY,cross_dataset_ood,,Anxiety,False,,,,1.0,1.0,21504
DEBIw,DEBIw_012476,N,cross_dataset_main,,Contentment,False,,,,0.5,2.0,21505
DEBIw,DEBIw_012478,OOD_ANXIETY,cross_dataset_ood,,Anxiety,False,,,,0.6666666666666666,3.0,21506
DEBIw,DEBIw_012479,OOD_FEAR,cross_dataset_ood,,Fear,False,,,,1.0,2.0,21507
DEBIw,DEBIw_012481,N,cross_dataset_main,,Contentment,False,,,,0.3333333333333333,3.0,21508
DEBIw,DEBIw_012485,N,cross_dataset_main,,Contentment,False,,,,1.0,3.0,21509
DEBIw,DEBIw_012486,OOD_ANXIETY,cross_dataset_ood,,Anxiety,False,,,,0.6666666666666666,3.0,21510
DEBIw,DEBIw_012488,OOD_FEAR,cross_dataset_ood,,Fear,False,,,,0.5,2.0,21511
DEBIw,DEBIw_012493,OOD_FEAR,cross_dataset_ood,,Fear,False,,,,1.0,2.0,21512
DEBIw,DEBIw_012494,OOD_FEAR,cross_dataset_ood,,Fear,False,,,,0.5,2.0,21513
DEBIw,DEBIw_012495,N,cross_dataset_main,,Contentment,False,,,,0.6666666666666666,3.0,21514
DEBIw,DEBIw_012497,OOD_FEAR,cross_dataset_ood,,Fear,False,,,,0.5,2.0,21515
DEBIw,DEBIw_012500,OOD_FEAR,cross_dataset_ood,,Fear,False,,,,0.5,2.0,21516
DEBIw,DEBIw_012501,N,cross_dataset_main,,Contentment,False,,,,0.5,2.0,21517
DEBIw,DEBIw_012502,OOD_FEAR,cross_dataset_ood,,Fear,False,,,,0.6666666666666666,3.0,21518
DEBIw,DEBIw_012505,N,cross_dataset_main,,Contentment,False,,,,0.6666666666666666,3.0,21519
DEBIw,DEBIw_012511,N,cross_dataset_main,,Contentment,False,,,,1.0,3.0,21520
DEBIw,DEBIw_012512,OOD_ANXIETY,cross_dataset_ood,,Anxiety,False,,,,1.0,2.0,21521
DEBIw,DEBIw_012513,OOD_ANXIETY,cross_dataset_ood,,Anxiety,False,,,,0.3333333333333333,3.0,21522
DEBIw,DEBIw_012515,N,cross_dataset_main,,Contentment,False,,,,0.6666666666666666,3.0,21523
DEBIw,DEBIw_012516,OOD_FEAR,cross_dataset_ood,,Fear,False,,,,1.0,1.0,21524
DEBIw,DEBIw_012517,OOD_FEAR,cross_dataset_ood,,Fear,False,,,,1.0,1.0,21525
DEBIw,DEBIw_012519,OOD_ANXIETY,cross_dataset_ood,,Anxiety,False,,,,0.3333333333333333,3.0,21526
DEBIw,DEBIw_012527,N,cross_dataset_main,,Contentment,False,,,,0.6666666666666666,3.0,21527
DEBIw,DEBIw_012528,A,cross_dataset_main,,Aggression,False,,,,1.0,3.0,21528
DEBIw,DEBIw_012529,OOD_ANXIETY,cross_dataset_ood,,Anxiety,False,,,,0.3333333333333333,3.0,21529
DEBIw,DEBIw_012530,OOD_FEAR,cross_dataset_ood,,Fear,False,,,,1.0,3.0,21530
DEBIw,DEBIw_012531,OOD_ANXIETY,cross_dataset_ood,,Anxiety,False,,,,0.5,2.0,21531
DEBIw,DEBIw_012534,N,cross_dataset_main,,Contentment,False,,,,1.0,3.0,21532
DEBIw,DEBIw_012535,A,cross_dataset_main,,Aggression,False,,,,0.6666666666666666,3.0,21533
DEBIw,DEBIw_012536,OOD_ANXIETY,cross_dataset_ood,,Anxiety,False,,,,1.0,2.0,21534
DEBIw,DEBIw_012537,N,cross_dataset_main,,Contentment,False,,,,0.3333333333333333,3.0,21535
DEBIw,DEBIw_012538,N,cross_dataset_main,,Contentment,False,,,,1.0,1.0,21536
DEBIw,DEBIw_012539,OOD_FEAR,cross_dataset_ood,,Fear,False,,,,1.0,3.0,21537
DEBIw,DEBIw_012541,N,cross_dataset_main,,Contentment,False,,,,1.0,3.0,21538
DEBIw,DEBIw_012544,OOD_FEAR,cross_dataset_ood,,Fear,False,,,,0.6666666666666666,3.0,21539
DEBIw,DEBIw_012553,N,cross_dataset_main,,Contentment,False,,,,0.6666666666666666,3.0,21540
DEBIw,DEBIw_012556,N,cross_dataset_main,,Contentment,False,,,,0.6666666666666666,3.0,21541
DEBIw,DEBIw_012558,N,cross_dataset_main,,Contentment,False,,,,0.3333333333333333,3.0,21542
DEBIw,DEBIw_012559,OOD_ANXIETY,cross_dataset_ood,,Anxiety,False,,,,0.6666666666666666,3.0,21543
DEBIw,DEBIw_012561,OOD_ANXIETY,cross_dataset_ood,,Anxiety,False,,,,0.5,2.0,21544
DEBIw,DEBIw_012562,N,cross_dataset_main,,Contentment,False,,,,0.3333333333333333,3.0,21545
DEBIw,DEBIw_012563,A,cross_dataset_main,,Aggression,False,,,,0.6666666666666666,3.0,21546
DEBIw,DEBIw_012566,A,cross_dataset_main,,Aggression,False,,,,1.0,3.0,21547
DEBIw,DEBIw_012567,N,cross_dataset_main,,Contentment,False,,,,0.5,2.0,21548
DEBIw,DEBIw_012570,OOD_ANXIETY,cross_dataset_ood,,Anxiety,False,,,,0.3333333333333333,3.0,21549
DEBIw,DEBIw_012571,OOD_ANXIETY,cross_dataset_ood,,Anxiety,False,,,,0.5,2.0,21550
DEBIw,DEBIw_012572,N,cross_dataset_main,,Contentment,False,,,,1.0,3.0,21551
DEBIw,DEBIw_012574,A,cross_dataset_main,,Aggression,False,,,,1.0,3.0,21552
DEBIw,DEBIw_012575,OOD_FEAR,cross_dataset_ood,,Fear,False,,,,0.5,2.0,21553
DEBIw,DEBIw_012576,OOD_ANXIETY,cross_dataset_ood,,Anxiety,False,,,,0.5,2.0,21554
DEBIw,DEBIw_012577,OOD_ANXIETY,cross_dataset_ood,,Anxiety,False,,,,1.0,3.0,21555
DEBIw,DEBIw_012583,OOD_ANXIETY,cross_dataset_ood,,Anxiety,False,,,,0.5,2.0,21556
DEBIw,DEBIw_012587,N,cross_dataset_main,,Contentment,False,,,,1.0,3.0,21557
DEBIw,DEBIw_012588,OOD_FEAR,cross_dataset_ood,,Fear,False,,,,0.5,2.0,21558
DEBIw,DEBIw_012589,OOD_ANXIETY,cross_dataset_ood,,Anxiety,False,,,,1.0,1.0,21559
DEBIw,DEBIw_012590,OOD_FEAR,cross_dataset_ood,,Fear,False,,,,0.5,2.0,21560
DEBIw,DEBIw_012591,N,cross_dataset_main,,Contentment,False,,,,0.6666666666666666,3.0,21561
DEBIw,DEBIw_012593,OOD_ANXIETY,cross_dataset_ood,,Anxiety,False,,,,1.0,1.0,21562
DEBIw,DEBIw_012594,OOD_FEAR,cross_dataset_ood,,Fear,False,,,,1.0,2.0,21563
DEBIw,DEBIw_012596,N,cross_dataset_main,,Contentment,False,,,,1.0,3.0,21564
DEBIw,DEBIw_012597,N,cross_dataset_main,,Contentment,False,,,,1.0,2.0,21565
DEBIw,DEBIw_012598,N,cross_dataset_main,,Contentment,False,,,,0.5,2.0,21566
DEBIw,DEBIw_012599,A,cross_dataset_main,,Aggression,False,,,,1.0,3.0,21567
DEBIw,DEBIw_012602,OOD_ANXIETY,cross_dataset_ood,,Anxiety,False,,,,1.0,1.0,21568
DEBIw,DEBIw_012603,A,cross_dataset_main,,Aggression,False,,,,1.0,3.0,21569
DEBIw,DEBIw_012607,N,cross_dataset_main,,Contentment,False,,,,0.3333333333333333,3.0,21570
DEBIw,DEBIw_012608,OOD_FEAR,cross_dataset_ood,,Fear,False,,,,0.5,2.0,21571
DEBIw,DEBIw_012610,OOD_ANXIETY,cross_dataset_ood,,Anxiety,False,,,,1.0,1.0,21572
DEBIw,DEBIw_012611,A,cross_dataset_main,,Aggression,False,,,,0.6666666666666666,3.0,21573
DEBIw,DEBIw_012613,N,cross_dataset_main,,Contentment,False,,,,1.0,3.0,21574
DEBIw,DEBIw_012614,N,cross_dataset_main,,Contentment,False,,,,1.0,3.0,21575
DEBIw,DEBIw_012615,N,cross_dataset_main,,Contentment,False,,,,0.6666666666666666,3.0,21576
DEBIw,DEBIw_012616,OOD_ANXIETY,cross_dataset_ood,,Anxiety,False,,,,0.6666666666666666,3.0,21577
DEBIw,DEBIw_012618,OOD_FEAR,cross_dataset_ood,,Fear,False,,,,1.0,2.0,21578
DEBIw,DEBIw_012621,A,cross_dataset_main,,Aggression,False,,,,1.0,2.0,21579
DEBIw,DEBIw_012627,N,cross_dataset_main,,Contentment,False,,,,1.0,3.0,21580
DEBIw,DEBIw_012628,OOD_FEAR,cross_dataset_ood,,Fear,False,,,,0.5,2.0,21581
DEBIw,DEBIw_012629,N,cross_dataset_main,,Contentment,False,,,,0.6666666666666666,3.0,21582
DEBIw,DEBIw_012630,OOD_ANXIETY,cross_dataset_ood,,Anxiety,False,,,,1.0,1.0,21583
DEBIw,DEBIw_012631,OOD_ANXIETY,cross_dataset_ood,,Anxiety,False,,,,1.0,2.0,21584
DEBIw,DEBIw_012632,N,cross_dataset_main,,Contentment,False,,,,0.3333333333333333,3.0,21585
DEBIw,DEBIw_012634,A,cross_dataset_main,,Aggression,False,,,,1.0,1.0,21586
DEBIw,DEBIw_012636,N,cross_dataset_main,,Contentment,False,,,,0.6666666666666666,3.0,21587
DEBIw,DEBIw_012637,A,cross_dataset_main,,Aggression,False,,,,1.0,1.0,21588
DEBIw,DEBIw_012638,OOD_ANXIETY,cross_dataset_ood,,Anxiety,False,,,,1.0,1.0,21589
DEBIw,DEBIw_012640,OOD_FEAR,cross_dataset_ood,,Fear,False,,,,0.5,2.0,21590
DEBIw,DEBIw_012641,OOD_FEAR,cross_dataset_ood,,Fear,False,,,,1.0,3.0,21591
DEBIw,DEBIw_012642,N,cross_dataset_main,,Contentment,False,,,,1.0,3.0,21592
DEBIw,DEBIw_012645,OOD_FEAR,cross_dataset_ood,,Fear,False,,,,0.6666666666666666,3.0,21593
DEBIw,DEBIw_012647,OOD_FEAR,cross_dataset_ood,,Fear,False,,,,1.0,3.0,21594
DEBIw,DEBIw_012650,A,cross_dataset_main,,Aggression,False,,,,1.0,1.0,21595
DEBIw,DEBIw_012651,OOD_FEAR,cross_dataset_ood,,Fear,False,,,,1.0,3.0,21596
DEBIw,DEBIw_012652,A,cross_dataset_main,,Aggression,False,,,,1.0,3.0,21597
DEBIw,DEBIw_012653,N,cross_dataset_main,,Contentment,False,,,,1.0,2.0,21598
DEBIw,DEBIw_012655,OOD_ANXIETY,cross_dataset_ood,,Anxiety,False,,,,1.0,1.0,21599
DEBIw,DEBIw_012659,N,cross_dataset_main,,Contentment,False,,,,0.6666666666666666,3.0,21600
DEBIw,DEBIw_012662,OOD_ANXIETY,cross_dataset_ood,,Anxiety,False,,,,0.5,2.0,21601
DEBIw,DEBIw_012665,OOD_FEAR,cross_dataset_ood,,Fear,False,,,,0.5,2.0,21602
DEBIw,DEBIw_012666,OOD_ANXIETY,cross_dataset_ood,,Anxiety,False,,,,0.6666666666666666,3.0,21603
DEBIw,DEBIw_012667,A,cross_dataset_main,,Aggression,False,,,,1.0,3.0,21604
DEBIw,DEBIw_012668,OOD_FEAR,cross_dataset_ood,,Fear,False,,,,1.0,2.0,21605
DEBIw,DEBIw_012670,OOD_FEAR,cross_dataset_ood,,Fear,False,,,,1.0,1.0,21606
DEBIw,DEBIw_012671,N,cross_dataset_main,,Contentment,False,,,,0.3333333333333333,3.0,21607
DEBIw,DEBIw_012672,OOD_FEAR,cross_dataset_ood,,Fear,False,,,,0.5,2.0,21608
DEBIw,DEBIw_012673,N,cross_dataset_main,,Contentment,False,,,,1.0,1.0,21609
DEBIw,DEBIw_012674,N,cross_dataset_main,,Contentment,False,,,,0.6666666666666666,3.0,21610
DEBIw,DEBIw_012675,N,cross_dataset_main,,Contentment,False,,,,0.3333333333333333,3.0,21611
DEBIw,DEBIw_012676,N,cross_dataset_main,,Contentment,False,,,,1.0,3.0,21612
DEBIw,DEBIw_012677,A,cross_dataset_main,,Aggression,False,,,,1.0,1.0,21613
DEBIw,DEBIw_012680,OOD_FEAR,cross_dataset_ood,,Fear,False,,,,1.0,2.0,21614
DEBIw,DEBIw_012681,OOD_ANXIETY,cross_dataset_ood,,Anxiety,False,,,,0.6666666666666666,3.0,21615
DEBIw,DEBIw_012684,OOD_FEAR,cross_dataset_ood,,Fear,False,,,,1.0,1.0,21616
DEBIw,DEBIw_012685,N,cross_dataset_main,,Contentment,False,,,,0.5,2.0,21617
DEBIw,DEBIw_012686,A,cross_dataset_main,,Aggression,False,,,,0.6666666666666666,3.0,21618
DEBIw,DEBIw_012687,N,cross_dataset_main,,Contentment,False,,,,0.6666666666666666,3.0,21619
DEBIw,DEBIw_012688,OOD_ANXIETY,cross_dataset_ood,,Anxiety,False,,,,1.0,1.0,21620
DEBIw,DEBIw_012691,OOD_ANXIETY,cross_dataset_ood,,Anxiety,False,,,,0.6666666666666666,3.0,21621
DEBIw,DEBIw_012692,A,cross_dataset_main,,Aggression,False,,,,0.6666666666666666,3.0,21622
DEBIw,DEBIw_012693,N,cross_dataset_main,,Contentment,False,,,,0.5,2.0,21623
DEBIw,DEBIw_012696,N,cross_dataset_main,,Contentment,False,,,,0.6666666666666666,3.0,21624
DEBIw,DEBIw_012697,OOD_FEAR,cross_dataset_ood,,Fear,False,,,,1.0,3.0,21625
DEBIw,DEBIw_012698,N,cross_dataset_main,,Contentment,False,,,,1.0,3.0,21626
DEBIw,DEBIw_012699,N,cross_dataset_main,,Contentment,False,,,,0.6666666666666666,3.0,21627
DEBIw,DEBIw_012701,N,cross_dataset_main,,Contentment,False,,,,0.5,2.0,21628
DEBIw,DEBIw_012702,N,cross_dataset_main,,Contentment,False,,,,1.0,1.0,21629
DEBIw,DEBIw_012703,N,cross_dataset_main,,Contentment,False,,,,0.5,2.0,21630
DEBIw,DEBIw_012704,N,cross_dataset_main,,Contentment,False,,,,0.3333333333333333,3.0,21631
DEBIw,DEBIw_012706,N,cross_dataset_main,,Contentment,False,,,,1.0,3.0,21632
DEBIw,DEBIw_012709,OOD_FEAR,cross_dataset_ood,,Fear,False,,,,1.0,2.0,21633
DEBIw,DEBIw_012710,A,cross_dataset_main,,Aggression,False,,,,1.0,1.0,21634
